Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
11.94,4,0.224614521,0.269816794,0.269816794,0.225712832,0.225712832,0.622833975,0.640138251,0.481709383,0.158428867,9.169303999,54.84572989,54.84573018,692389600
11.95,4,0.224593513,0.269771993,0.269771993,0.225691721,0.225691721,0.622495937,0.639797911,0.481430546,0.158367365,9.164428986,54.83842617,54.83842647,692969500
11.96,4,0.224572552,0.269727282,0.269727282,0.225670658,0.225670658,0.622158478,0.639458155,0.481152188,0.158305967,9.159562343,54.83113939,54.83113968,693549400
11.97,4,0.224551631,0.26968264,0.26968264,0.225649634,0.225649634,0.62182146,0.639118844,0.48087417,0.158244674,9.154702068,54.82384078,54.82384107,694129300
11.98,4,0.224530749,0.269638083,0.269638083,0.22562865,0.22562865,0.621485082,0.638780177,0.480596692,0.158183485,9.149851021,54.81656104,54.81656133,694709200
11.99,4,0.224509924,0.269593615,0.269593615,0.225607724,0.225607724,0.621149156,0.638441968,0.480319566,0.158122401,9.145006531,54.80927331,54.8092736,695289100
12,4,0.224489138,0.269549228,0.269549228,0.225586836,0.225586836,0.620813829,0.638104361,0.480042939,0.158061422,9.14017067,54.80199079,54.80199108,695869000
12.01,4,0.224468391,0.269504907,0.269504907,0.225565987,0.225565987,0.62047889,0.637767146,0.479766599,0.158000547,9.135340424,54.79471352,54.79471381,696448900
12.02,4,0.224447702,0.269460687,0.269460687,0.225545197,0.225545197,0.620144561,0.637430548,0.479490772,0.157939776,9.130519008,54.78743808,54.78743837,697028800
12.03,4,0.224427041,0.269416532,0.269416532,0.225524435,0.225524435,0.619810741,0.63709446,0.479215351,0.157879109,9.125704909,54.7801623,54.78016259,697608600
12.04,4,0.224406428,0.269372459,0.269372459,0.225503721,0.225503721,0.619477417,0.636758874,0.478940327,0.157818546,9.120897984,54.77289096,54.77289125,698188500
12.05,4,0.224385863,0.269328471,0.269328471,0.225483055,0.225483055,0.619144617,0.636423816,0.478665728,0.157758088,9.116098635,54.76562615,54.76562644,698768400
12.06,4,0.224365336,0.269284556,0.269284556,0.225462428,0.225462428,0.61881231,0.636089255,0.478391523,0.157697732,9.111306404,54.75835856,54.75835884,699348400
12.07,4,0.224344855,0.269240731,0.269240731,0.225441848,0.225441848,0.618480614,0.63575531,0.478117829,0.157637481,9.106522992,54.75110288,54.75110316,699928200
12.08,4,0.224324413,0.269196974,0.269196974,0.225421305,0.225421305,0.618149345,0.635421796,0.477844463,0.157577333,9.101745758,54.74384383,54.74384411,700508100
12.09,4,0.224304018,0.2691533,0.2691533,0.22540081,0.22540081,0.617818583,0.635088793,0.477571505,0.157517289,9.096975844,54.73658684,54.73658712,701088000
12.1,4,0.224283671,0.26910971,0.26910971,0.225380364,0.225380364,0.617488339,0.634756313,0.477298965,0.157457348,9.092213409,54.72933169,54.72933197,701667900
12.11,4,0.224263352,0.269066188,0.269066188,0.225359945,0.225359945,0.617158641,0.634424382,0.477026872,0.15739751,9.087458853,54.72208187,54.72208216,702247700
12.12,4,0.224243087,0.269022758,0.269022758,0.225339582,0.225339582,0.616829494,0.634093007,0.476755233,0.157337775,9.082712262,54.71484106,54.71484134,702827600
12.13,4,0.224222861,0.2689794,0.2689794,0.225319257,0.225319257,0.616500813,0.633762102,0.476483959,0.157278143,9.077972394,54.70759817,54.70759845,703407600
12.14,4,0.224202672,0.268936111,0.268936111,0.225298969,0.225298969,0.616172584,0.633431653,0.47621304,0.157218614,9.073239064,54.70035199,54.70035227,703987500
12.15,4,0.22418253,0.268892906,0.268892906,0.225278729,0.225278729,0.615844889,0.633101743,0.475942555,0.157159188,9.068513443,54.69311268,54.69311296,704567300
12.16,4,0.224162435,0.268849792,0.268849792,0.225258535,0.225258535,0.615517813,0.632772456,0.475672592,0.157099864,9.063796762,54.68588495,54.68588523,705147200
12.17,4,0.224142375,0.268806739,0.268806739,0.225238378,0.225238378,0.615191105,0.632443541,0.475402898,0.157040643,9.059085392,54.67865192,54.6786522,705727100
12.18,4,0.224122363,0.268763774,0.268763774,0.225218267,0.225218267,0.614864974,0.632115207,0.475133683,0.156981524,9.054382362,54.67142489,54.67142517,706307000
12.19,4,0.224102387,0.268720882,0.268720882,0.225198193,0.225198193,0.614539354,0.631787388,0.47486488,0.156922508,9.0496867,54.66419897,54.66419925,706886800
12.2,4,0.224082447,0.268678058,0.268678058,0.225178157,0.225178157,0.614214183,0.631460022,0.474596428,0.156863594,9.044997524,54.65697878,54.65697906,707466800
12.21,4,0.224062553,0.268635318,0.268635318,0.225158165,0.225158165,0.613889564,0.631133212,0.47432843,0.156804782,9.040316317,54.64975944,54.64975972,708046700
12.22,4,0.224042705,0.268592655,0.268592655,0.22513822,0.22513822,0.613565381,0.630806843,0.474060771,0.156746072,9.035641423,54.64253973,54.64254,708626600
12.23,4,0.224022903,0.268550073,0.268550073,0.225118321,0.225118321,0.613241685,0.630480966,0.473793502,0.156687463,9.030973572,54.63532369,54.63532396,709206400
12.24,4,0.224003127,0.26850756,0.26850756,0.225098449,0.225098449,0.612918599,0.6301557,0.473526744,0.156628957,9.026314493,54.62811475,54.62811503,709786300
12.25,4,0.223983398,0.268465124,0.268465124,0.225078622,0.225078622,0.612595961,0.629830888,0.473260336,0.156570552,9.021661901,54.6209069,54.62090717,710366200
12.26,4,0.223963713,0.268422766,0.268422766,0.225058842,0.225058842,0.61227378,0.629506538,0.472994289,0.156512249,9.017015923,54.61370249,54.61370276,710946100
12.27,4,0.223944064,0.268380486,0.268380486,0.225039097,0.225039097,0.611952198,0.62918279,0.472728743,0.156454047,9.012378575,54.60650744,54.60650771,711526000
12.28,4,0.22392446,0.268338277,0.268338277,0.225019397,0.225019397,0.611630987,0.628859417,0.472463471,0.156395946,9.007746601,54.59930509,54.59930536,712105900
12.29,4,0.223904893,0.268296144,0.268296144,0.224999734,0.224999734,0.611310344,0.628536616,0.472198669,0.156337946,9.003122816,54.59211054,54.59211081,712685800
12.3,4,0.223885369,0.26825409,0.26825409,0.224980115,0.224980115,0.610990194,0.628214312,0.471934264,0.156280048,8.998506146,54.58491976,54.58492003,713265700
12.31,4,0.223865882,0.268212103,0.268212103,0.224960532,0.224960532,0.610670491,0.627892459,0.471670209,0.156222251,8.993895951,54.57773198,54.57773225,713845600
12.32,4,0.223846439,0.268170196,0.268170196,0.224940994,0.224940994,0.61035128,0.627571102,0.471406548,0.156164554,8.989292847,54.57054167,54.57054194,714425500
12.33,4,0.223827042,0.268128377,0.268128377,0.224921502,0.224921502,0.610032665,0.627250346,0.471143388,0.156106958,8.984698359,54.56336365,54.56336392,715005400
12.34,4,0.22380767,0.268086608,0.268086608,0.224902035,0.224902035,0.609714406,0.626929949,0.470880486,0.156049463,8.980109005,54.55618294,54.55618321,715585300
12.35,4,0.223788351,0.268044929,0.268044929,0.224882622,0.224882622,0.609396675,0.626610085,0.470618017,0.155992068,8.975527286,54.54900442,54.54900469,716165200
12.36,4,0.223769058,0.268003314,0.268003314,0.224863235,0.224863235,0.609079476,0.626290755,0.470355982,0.155934773,8.970953226,54.54183252,54.54183279,716745000
12.37,4,0.223749809,0.267961775,0.267961775,0.224843891,0.224843891,0.608762735,0.625971889,0.470094309,0.155877579,8.9663858,54.53466172,54.53466199,717324900
12.38,4,0.223730604,0.267920312,0.267920312,0.224824593,0.224824593,0.608446447,0.625653478,0.469832993,0.155820485,8.96182491,54.52749131,54.52749157,717904800
12.39,4,0.223711435,0.267878921,0.267878921,0.22480533,0.22480533,0.608130677,0.62533559,0.469572099,0.155763491,8.957271498,54.52032397,54.52032424,718484700
12.4,4,0.223692309,0.267837605,0.267837605,0.224786111,0.224786111,0.607815344,0.625018143,0.469311546,0.155706597,8.952724405,54.51316274,54.51316301,719064600
12.41,4,0.223673228,0.267796373,0.267796373,0.224766936,0.224766936,0.607500577,0.624701267,0.469051464,0.155649803,8.94818549,54.50600298,54.50600325,719644500
12.42,4,0.223654171,0.267755193,0.267755193,0.224747786,0.224747786,0.607186216,0.624384799,0.46879169,0.155593108,8.943652411,54.49884965,54.49884991,720224400
12.43,4,0.223635167,0.267714105,0.267714105,0.224728689,0.224728689,0.606872388,0.624068869,0.468532356,0.155536513,8.939127053,54.49169751,54.49169777,720804300
12.44,4,0.223616188,0.267673073,0.267673073,0.224709617,0.224709617,0.606559012,0.623753395,0.468273377,0.155480018,8.934608216,54.4845481,54.48454836,721384100
12.45,4,0.223597252,0.267632121,0.267632121,0.224690589,0.224690589,0.606246152,0.62343844,0.468014818,0.155423622,8.930096817,54.47740237,54.47740263,721964000
12.46,4,0.22357836,0.267591239,0.267591239,0.224671604,0.224671604,0.605933663,0.62312386,0.467756535,0.155367325,8.925590797,54.47025454,54.4702548,722543900
12.47,4,0.223559501,0.267550432,0.267550432,0.224652653,0.224652653,0.605621772,0.622809882,0.467498755,0.155311127,8.921093399,54.46311608,54.46311634,723123800
12.48,4,0.223540686,0.267509702,0.267509702,0.224633747,0.224633747,0.605310339,0.622496367,0.467241338,0.155255029,8.916602622,54.45597886,54.45597912,723703700
12.49,4,0.223521905,0.267469029,0.267469029,0.224614873,0.224614873,0.604999255,0.622183204,0.466984175,0.155199029,8.912116885,54.44884189,54.44884215,724283600
12.5,4,0.223503157,0.267428433,0.267428433,0.224596033,0.224596033,0.604688786,0.621870659,0.466727531,0.155143128,8.907640011,54.44171217,54.44171243,724863500
12.51,4,0.223484462,0.267387922,0.267387922,0.224577247,0.224577247,0.604378768,0.621558571,0.466471245,0.155087326,8.903169678,54.43457876,54.43457902,725443400
12.52,4,0.22346579,0.267347468,0.267347468,0.224558484,0.224558484,0.604069222,0.621246956,0.466215334,0.155031622,8.898706125,54.42745656,54.42745681,726023300
12.53,4,0.223447161,0.267307084,0.267307084,0.224539764,0.224539764,0.603760076,0.620935747,0.465959729,0.154976017,8.894248379,54.42033007,54.42033033,726603100
12.54,4,0.223428565,0.267266772,0.267266772,0.224521077,0.224521077,0.60345146,0.620625071,0.46570456,0.15492051,8.889798273,54.41321164,54.41321189,727183000
12.55,4,0.223410012,0.267226536,0.267226536,0.224502433,0.224502433,0.603143338,0.620314892,0.46544979,0.154865102,8.885355291,54.40609726,54.40609751,727762900
12.56,4,0.223391502,0.26718637,0.26718637,0.224483833,0.224483833,0.60283559,0.620005092,0.465195301,0.154809791,8.880917732,54.39897906,54.39897932,728342800
12.57,4,0.223373014,0.267146267,0.267146267,0.224465254,0.224465254,0.602528424,0.619695877,0.464941298,0.154754579,8.876488556,54.39187183,54.39187208,728922800
12.58,4,0.223354579,0.267106244,0.267106244,0.224446729,0.224446729,0.602221626,0.619387034,0.46468757,0.154699464,8.872064704,54.38476278,54.38476303,729502700
12.59,4,0.223336167,0.267066278,0.267066278,0.224428227,0.224428227,0.601915336,0.619078702,0.464434255,0.154644447,8.867648177,54.37765689,54.37765714,730082600
12.6,4,0.223317807,0.267026398,0.267026398,0.224409777,0.224409777,0.601609511,0.61877084,0.464181312,0.154589528,8.863238374,54.37055239,54.37055264,730662500
12.61,4,0.223299479,0.266986577,0.266986577,0.224391359,0.224391359,0.601304082,0.618463377,0.46392867,0.154534707,8.858834296,54.36345368,54.36345393,731242300
12.62,4,0.223281184,0.266946836,0.266946836,0.224372975,0.224372975,0.60099929,0.618156556,0.463676573,0.154479983,8.854439402,54.35635944,54.35635969,731822200
12.63,4,0.223262921,0.266907148,0.266907148,0.224354622,0.224354622,0.600694828,0.617850067,0.463424711,0.154425356,8.850049274,54.34926881,54.34926906,732402100
12.64,4,0.223244708,0.266867549,0.266867549,0.224336321,0.224336321,0.6003909,0.617544118,0.463173291,0.154370826,8.845666871,54.34217829,54.34217854,732982000
12.65,4,0.22322652,0.266827998,0.266827998,0.224318044,0.224318044,0.600087307,0.617238505,0.462922111,0.154316394,8.841289294,54.33508801,54.33508826,733561900
12.66,4,0.223208373,0.266788527,0.266788527,0.224299808,0.224299808,0.59978426,0.616933443,0.462671384,0.154262059,8.836919601,54.32800433,54.32800458,734141800
12.67,4,0.223190257,0.26674912,0.26674912,0.224281604,0.224281604,0.599481697,0.616628867,0.462421047,0.15420782,8.832556875,54.320929,54.32092924,734721700
12.68,4,0.223172183,0.266709787,0.266709787,0.224263441,0.224263441,0.59917958,0.616324743,0.462171065,0.154153678,8.828200615,54.31385018,54.31385042,735301600
12.69,4,0.22315415,0.266670526,0.266670526,0.22424532,0.22424532,0.598877891,0.616021051,0.461921417,0.154099633,8.823850541,54.30677766,54.30677791,735881400
12.7,4,0.22313614,0.266631318,0.266631318,0.224227222,0.224227222,0.598576649,0.615717807,0.461672122,0.154045685,8.819506893,54.29970356,54.29970381,736461300
12.71,4,0.22311818,0.266592196,0.266592196,0.224209174,0.224209174,0.598275898,0.615415059,0.461423227,0.153991833,8.815170353,54.29263325,54.29263349,737041200
12.72,4,0.223100242,0.266553121,0.266553121,0.224191148,0.224191148,0.597975506,0.615112674,0.461174597,0.153938077,8.810838999,54.28556638,54.28556662,737621100
12.73,4,0.223082355,0.266514133,0.266514133,0.224173174,0.224173174,0.59767562,0.614810798,0.460926381,0.153884417,8.806514952,54.27850321,54.27850345,738201000
12.74,4,0.223064489,0.266475201,0.266475201,0.224155221,0.224155221,0.59737624,0.614509431,0.460678578,0.153830854,8.802198191,54.2714445,54.27144474,738780900
12.75,4,0.223046664,0.266436342,0.266436342,0.224137309,0.224137309,0.597077304,0.614208513,0.460431127,0.153777386,8.797887858,54.26439036,54.2643906,739360800
12.76,4,0.223028881,0.26639755,0.26639755,0.224119439,0.224119439,0.596778732,0.613907963,0.460183949,0.153724014,8.793582791,54.25733342,54.25733366,739940700
12.77,4,0.223011119,0.266358819,0.266358819,0.22410159,0.22410159,0.596480728,0.613607983,0.459937244,0.153670739,8.789285892,54.25028613,54.25028637,740520600
12.78,4,0.222993407,0.266320162,0.266320162,0.224083791,0.224083791,0.59618307,0.613308354,0.459690795,0.153617558,8.78499402,54.2432351,54.24323534,741100400
12.79,4,0.222975726,0.266281574,0.266281574,0.224066024,0.224066024,0.595885931,0.613009246,0.459444772,0.153564474,8.780709616,54.23619387,54.23619411,741680300
12.8,4,0.222958075,0.266243039,0.266243039,0.224048286,0.224048286,0.595589142,0.612710492,0.459199008,0.153511484,8.77643028,54.22914631,54.22914655,742260200
12.81,4,0.222940455,0.266204573,0.266204573,0.22403058,0.22403058,0.595292875,0.612412263,0.458953673,0.15345859,8.77215847,54.22210775,54.22210799,742840100
12.82,4,0.222922877,0.26616618,0.26616618,0.224012916,0.224012916,0.594997065,0.612114496,0.458708705,0.153405791,8.767893269,54.21507832,54.21507855,743420000
12.83,4,0.222905337,0.266127858,0.266127858,0.223995291,0.223995291,0.5947017,0.611817178,0.45846409,0.153353088,8.763634495,54.20804601,54.20804625,743999900
12.84,4,0.222887829,0.266089598,0.266089598,0.223977696,0.223977696,0.594406781,0.611520308,0.458219829,0.153300479,8.759382149,54.20101776,54.20101799,744579800
12.85,4,0.222870351,0.2660514,0.2660514,0.223960133,0.223960133,0.594112296,0.611223876,0.457975911,0.153247965,8.75513607,54.1939914,54.19399163,745159700
12.86,4,0.222852912,0.266013263,0.266013263,0.223942609,0.223942609,0.593818129,0.610927765,0.457732219,0.153195546,8.7508946,54.18696395,54.18696418,745739600
12.87,4,0.222835504,0.2659752,0.2659752,0.223925116,0.223925116,0.593524582,0.610632278,0.457489057,0.153143221,8.746662057,54.17994142,54.17994166,746319500
12.88,4,0.222818136,0.265937201,0.265937201,0.223907663,0.223907663,0.59323136,0.610337119,0.457246128,0.153090991,8.742434222,54.17292168,54.17292191,746899400
12.89,4,0.222800799,0.265899265,0.265899265,0.223890241,0.223890241,0.592938611,0.610042438,0.457003582,0.153038856,8.738213215,54.16590806,54.16590829,747479300
12.9,4,0.22278349,0.26586139,0.26586139,0.223872847,0.223872847,0.592646328,0.609748224,0.45676141,0.152986814,8.733998916,54.15889829,54.15889852,748059100
12.91,4,0.222766222,0.265823586,0.265823586,0.223855495,0.223855495,0.592354461,0.609454431,0.456519564,0.152934867,8.729790644,54.15188823,54.15188846,748639000
12.92,4,0.222748993,0.265785856,0.265785856,0.223838182,0.223838182,0.592063084,0.609161132,0.456278118,0.152883014,8.725589441,54.14488619,54.14488642,749218900
12.93,4,0.222731784,0.265748169,0.265748169,0.223820888,0.223820888,0.591772047,0.608868175,0.45603692,0.152831255,8.721393145,54.13788098,54.13788121,749798800
12.94,4,0.222714624,0.265710569,0.265710569,0.223803645,0.223803645,0.591481541,0.608575754,0.455796164,0.152779589,8.717204517,54.13088294,54.13088316,750378700
12.95,4,0.222697483,0.265673014,0.265673014,0.22378642,0.22378642,0.591191407,0.608283707,0.455555689,0.152728018,8.713021257,54.12388878,54.123889,750958600
12.96,4,0.222680383,0.265635532,0.265635532,0.223769236,0.223769236,0.590901728,0.607992119,0.455315579,0.15267654,8.708844564,54.116895,54.11689523,751538500
12.97,4,0.222663321,0.265598117,0.265598117,0.223752091,0.223752091,0.590612465,0.60770095,0.455075795,0.152625155,8.704673879,54.10990433,54.10990456,752118400
12.98,4,0.222646279,0.265560751,0.265560751,0.223734965,0.223734965,0.590323608,0.607410191,0.454836327,0.152573864,8.700509062,54.10291566,54.10291589,752698200
12.99,4,0.222629285,0.265523469,0.265523469,0.223717888,0.223717888,0.590035251,0.607119935,0.454597269,0.152522666,8.696351451,54.09593362,54.09593384,753278100
13,4,0.222612311,0.265486232,0.265486232,0.223700831,0.223700831,0.589747265,0.606830054,0.454358492,0.152471562,8.692199209,54.08894675,54.08894698,753858000
13.01,4,0.222595375,0.265449067,0.265449067,0.223683813,0.223683813,0.589459749,0.606540645,0.454120095,0.15242055,8.688053734,54.08197499,54.08197521,754438000
13.02,4,0.222578479,0.265411967,0.265411967,0.223666835,0.223666835,0.589172585,0.606251593,0.453881962,0.152369631,8.683913365,54.0749938,54.07499403,755017900
13.03,4,0.222561612,0.265374933,0.265374933,0.223649885,0.223649885,0.588885963,0.605963086,0.453644281,0.152318805,8.679780804,54.06802647,54.06802669,755597700
13.04,4,0.222544772,0.265337948,0.265337948,0.223632963,0.223632963,0.588599643,0.605674884,0.453406811,0.152268072,8.67565261,54.06104948,54.0610497,756177600
13.05,4,0.222527962,0.265301033,0.265301033,0.22361607,0.22361607,0.58831389,0.605387252,0.45316982,0.152217432,8.671532584,54.05409005,54.05409027,756757500
