0.616,-5.91435022512556e-05,3.81525520450359e-05,1.90769768143742e-05,-9.21523663936239,1.2041373265631e-09,-3.35407183928027
0.62,-5.91435022512556e-05,3.81525475431195e-05,1.90769858178737e-05,-9.21523663935753,1.21487029171308e-09,-3.35407183929363
0.624,-5.91435022512556e-05,3.81525430412009e-05,1.90769948213721e-05,-9.21523663935263,1.22563918583951e-09,-3.3540718393071
0.628,-5.91435022512556e-05,3.81525385392802e-05,1.90770038248695e-05,-9.21523663934768,1.23644618645613e-09,-3.35407183932068
0.632,-5.91435022512556e-05,3.81525340373573e-05,1.90770128283658e-05,-9.2152366393427,1.24728966042764e-09,-3.35407183933437
0.636,-5.91435022512556e-05,3.81525295354324e-05,1.90770218318611e-05,-9.21523663933768,1.25817178526777e-09,-3.35407183934817
0.64,-5.91435022512556e-05,3.81525250335053e-05,1.90770308353553e-05,-9.21523663933261,1.26908983908436e-09,-3.35407183936208
0.644,-5.91435022512556e-05,3.81525205315761e-05,1.90770398388484e-05,-9.21523663932751,1.28004382187741e-09,-3.35407183937611
0.648,-5.91435022512556e-05,3.81525160296448e-05,1.90770488423404e-05,-9.21523663932236,1.29103808867437e-09,-3.35407183939024
0.652,-5.91435022512556e-05,3.81525115277113e-05,1.90770578458314e-05,-9.21523663931718,1.30206447379877e-09,-3.35407183940449
0.656,-5.91435022512556e-05,3.81525070257757e-05,1.90770668493214e-05,-9.21523663931196,1.31313277606238e-09,-3.35407183941884
0.66,-5.91435022512556e-05,3.8152502523838e-05,1.90770758528103e-05,-9.21523663930669,1.32423537416715e-09,-3.35407183943331
0.664,-5.91435022512556e-05,3.81524980218982e-05,1.90770848562981e-05,-9.21523663930138,1.33537444562681e-09,-3.35407183944789
0.668,-5.91435022512556e-05,3.81524935199563e-05,1.90770938597848e-05,-9.21523663929604,1.34655271233353e-09,-3.35407183946258
0.672,-5.91435022512556e-05,3.81524890180122e-05,1.90771028632705e-05,-9.21523663929065,1.35777126304415e-09,-3.35407183947738
0.676,-5.91435022512556e-05,3.8152484516066e-05,1.90771118667551e-05,-9.21523663928522,1.36902356521751e-09,-3.35407183949229
0.68,-5.91435022512556e-05,3.81524800141177e-05,1.90771208702387e-05,-9.21523663927975,1.38031288512419e-09,-3.35407183950732
0.684,-5.91435022512556e-05,3.81524755121672e-05,1.90771298737212e-05,-9.21523663927425,1.3916392227642e-09,-3.35407183952245
0.688,-5.91435022512556e-05,3.81524710102146e-05,1.90771388772027e-05,-9.2152366392687,1.40300366689439e-09,-3.3540718395377
0.692,-5.91435022512556e-05,3.81524665082599e-05,1.9077147880683e-05,-9.21523663926311,1.4144051287579e-09,-3.35407183955305
0.696,-5.91435022512556e-05,3.81524620063031e-05,1.90771568841623e-05,-9.21523663925748,1.4258446971116e-09,-3.35407183956852
0.7,-5.91435022512556e-05,3.81524575043442e-05,1.90771658876406e-05,-9.21523663925181,1.4373191056849e-09,-3.3540718395841
0.704,-5.91435022512556e-05,3.81524530023831e-05,1.90771748911178e-05,-9.2152366392461,1.44883325388367e-09,-3.35407183959979
0.708,-5.91435022512556e-05,3.81524485004199e-05,1.90771838945939e-05,-9.21523663924035,1.46038115354519e-09,-3.35407183961559
0.712,-5.91435022512556e-05,3.81524439984546e-05,1.9077192898069e-05,-9.21523663923455,1.47196770407532e-09,-3.3540718396315
0.716,-5.91435022512556e-05,3.81524394964871e-05,1.9077201901543e-05,-9.21523663922872,1.48359344985249e-09,-3.35407183964752
0.72,-5.91435022512556e-05,3.81524349945175e-05,1.90772109050159e-05,-9.21523663922285,1.49525512460613e-09,-3.35407183966366
0.724,-5.91435022512556e-05,3.81524304925458e-05,1.90772199084878e-05,-9.21523663921694,1.50695327271466e-09,-3.3540718396799
0.728,-5.91435022512556e-05,3.8152425990572e-05,1.90772289119586e-05,-9.21523663921099,1.51868952731338e-09,-3.35407183969626
0.732,-5.91435022512556e-05,3.81524214885961e-05,1.90772379154284e-05,-9.21523663920499,1.53046279964542e-09,-3.35407183971273
0.736,-5.91435022512556e-05,3.8152416986618e-05,1.90772469188971e-05,-9.21523663919896,1.54227254533235e-09,-3.3540718397293
0.74,-5.91435022512556e-05,3.81524124846378e-05,1.90772559223647e-05,-9.21523663919288,1.55412039750946e-09,-3.35407183974599
0.744,-5.91435022512556e-05,3.81524079826555e-05,1.90772649258313e-05,-9.21523663918677,1.5660052674199e-09,-3.35407183976279
0.748,-5.91435022512556e-05,3.8152403480671e-05,1.90772739292968e-05,-9.21523663918062,1.57792824382053e-09,-3.3540718397797
0.752,-5.91435022512556e-05,3.81523989786845e-05,1.90772829327612e-05,-9.21523663917442,1.5898887823329e-09,-3.35407183979672
0.756,-5.91435022512556e-05,3.81523944766958e-05,1.90772919362246e-05,-9.21523663916818,1.60188198355116e-09,-3.35407183981386
0.76,-5.91435022512556e-05,3.81523899747049e-05,1.90773009396869e-05,-9.2152366391619,1.61391546877332e-09,-3.3540718398311
0.764,-5.91435022512556e-05,3.8152385472712e-05,1.90773099431482e-05,-9.21523663915559,1.62598651610724e-09,-3.35407183984846
0.768,-5.91435022512556e-05,3.81523809707169e-05,1.90773189466083e-05,-9.21523663914923,1.63809240366075e-09,-3.35407183986592
0.772,-5.91435022512556e-05,3.81523764687197e-05,1.90773279500675e-05,-9.21523663914284,1.65023911959661e-09,-3.3540718398835
0.776,-5.91435022512556e-05,3.81523719667204e-05,1.90773369535255e-05,-9.2152366391364,1.66241904261677e-09,-3.35407183990119
0.78,-5.91435022512556e-05,3.8152367464719e-05,1.90773459569825e-05,-9.21523663912992,1.67464251591143e-09,-3.35407183991899
0.784,-5.91435022512556e-05,3.81523629627154e-05,1.90773549604385e-05,-9.2152366391234,1.6868959300198e-09,-3.3540718399369
0.788,-5.91435022512556e-05,3.81523584607097e-05,1.90773639638934e-05,-9.21523663911684,1.6991879949968e-09,-3.35407183995492
0.792,-5.91435022512556e-05,3.81523539587019e-05,1.90773729673472e-05,-9.21523663911024,1.71151871084241e-09,-3.35407183997305
0.796,-5.91435022512556e-05,3.81523494566919e-05,1.90773819707999e-05,-9.2152366391036,1.72389025507036e-09,-3.3540718399913
0.8,-5.91435022512556e-05,3.81523449546799e-05,1.90773909742516e-05,-9.21523663909692,1.73629446200418e-09,-3.35407184000965
0.804,-5.91435022512556e-05,3.81523404526657e-05,1.90773999777023e-05,-9.2152366390902,1.74873623104976e-09,-3.35407184002812
0.808,-5.91435022512556e-05,3.81523359506494e-05,1.90774089811518e-05,-9.21523663908344,1.7612155622071e-09,-3.35407184004669
0.812,-5.91435022512556e-05,3.81523314486309e-05,1.90774179846003e-05,-9.21523663907664,1.77373463298991e-09,-3.35407184006538
0.816,-5.91435022512556e-05,3.81523269466104e-05,1.90774269880478e-05,-9.21523663906979,1.7862863664786e-09,-3.35407184008418
