velocity,height,K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46
180.1,310.0,-5.000000e-01,4.680766e-15,7.071068e-01,-4.998773e-01,3.528079e-15,1.782358e-01,-5.000000e-01,7.071068e-01,-1.400710e-14,-4.998773e-01,1.782358e-01,-1.191343e-15,-5.000000e-01,-6.200304e-15,-7.071068e-01,-4.998773e-01,-3.455986e-15,-1.782358e-01,-5.000000e-01,-7.071068e-01,-1.263965e-14,-4.998773e-01,-1.782358e-01,1.218220e-16
180.1,335.0,-5.000000e-01,-6.518779e-15,7.071068e-01,-4.998773e-01,2.566021e-15,1.782424e-01,-5.000000e-01,7.071068e-01,-9.939409e-15,-4.998773e-01,1.782424e-01,1.353402e-15,-5.000000e-01,-5.904611e-15,-7.071068e-01,-4.998773e-01,-3.071770e-15,-1.782424e-01,-5.000000e-01,-7.071068e-01,-8.768974e-15,-4.998773e-01,-1.782424e-01,-4.672998e-16
180.1,360.0,-5.000000e-01,-8.604635e-15,7.071068e-01,-4.998773e-01,6.903603e-15,1.782489e-01,-5.000000e-01,7.071068e-01,-1.922780e-14,-4.998773e-01,1.782489e-01,4.598535e-15,-5.000000e-01,6.965066e-15,-7.071068e-01,-4.998773e-01,-9.695986e-15,-1.782489e-01,-5.000000e-01,-7.071068e-01,4.654146e-14,-4.998773e-01,-1.782489e-01,-2.556638e-15
180.1,385.0,-5.000000e-01,-8.055947e-15,7.071068e-01,-4.998773e-01,-1.170179e-15,1.782555e-01,-5.000000e-01,7.071068e-01,4.367300e-14,-4.998773e-01,1.782555e-01,-7.101360e-16,-5.000000e-01,5.948936e-15,-7.071068e-01,-4.998773e-01,9.042915e-16,-1.782555e-01,-5.000000e-01,-7.071068e-01,-2.383109e-14,-4.998773e-01,-1.782555e-01,1.321144e-15
180.1,410.0,-5.000000e-01,-8.813753e-15,7.071068e-01,-4.998773e-01,3.367384e-15,1.782622e-01,-5.000000e-01,7.071068e-01,-2.965090e-15,-4.998773e-01,1.782622e-01,2.786643e-15,-5.000000e-01,9.204645e-15,-7.071068e-01,-4.998773e-01,-3.959852e-15,-1.782622e-01,-5.000000e-01,-7.071068e-01,-4.438192e-15,-4.998773e-01,-1.782622e-01,-3.645400e-15
180.1,435.0,-5.000000e-01,-6.526991e-15,7.071068e-01,-4.998773e-01,-1.255751e-14,1.782688e-01,-5.000000e-01,7.071068e-01,1.389204e-14,-4.998773e-01,1.782688e-01,3.025929e-15,-5.000000e-01,3.805156e-15,-7.071068e-01,-4.998773e-01,1.118756e-14,-1.782688e-01,-5.000000e-01,-7.071068e-01,-5.592637e-15,-4.998773e-01,-1.782688e-01,-1.653397e-15
180.1,460.0,-5.000000e-01,-3.282881e-14,7.071068e-01,-4.998773e-01,-1.614201e-14,1.782755e-01,-5.000000e-01,7.071068e-01,7.145279e-14,-4.998773e-01,1.782755e-01,1.107839e-14,-5.000000e-01,3.203776e-14,-7.071068e-01,-4.998773e-01,1.617128e-14,-1.782755e-01,-5.000000e-01,-7.071068e-01,-7.778141e-14,-4.998773e-01,-1.782755e-01,-1.864902e-14
180.1,485.0,-5.000000e-01,-5.852587e-15,7.071068e-01,-4.998773e-01,-5.758435e-16,1.782822e-01,-5.000000e-01,7.071068e-01,3.710608e-15,-4.998773e-01,1.782822e-01,1.050597e-15,-5.000000e-01,5.481897e-15,-7.071068e-01,-4.998773e-01,4.414249e-16,-1.782822e-01,-5.000000e-01,-7.071068e-01,-7.496559e-15,-4.998773e-01,-1.782822e-01,-7.175301e-16
180.1,510.0,-5.000000e-01,7.484392e-15,7.071068e-01,-4.998773e-01,1.273246e-14,1.782890e-01,-5.000000e-01,7.071068e-01,-1.244535e-14,-4.998773e-01,1.782890e-01,-2.970501e-15,-5.000000e-01,-7.856167e-15,-7.071068e-01,-4.998773e-01,-1.258901e-14,-1.782890e-01,-5.000000e-01,-7.071068e-01,2.947397e-14,-4.998773e-01,-1.782890e-01,3.883711e-15
180.1,535.0,-5.000000e-01,-1.306454e-14,7.071068e-01,-4.998773e-01,1.564957e-15,1.782957e-01,-5.000000e-01,7.071068e-01,1.097228e-14,-4.998773e-01,1.782957e-01,5.217174e-15,-5.000000e-01,1.370042e-14,-7.071068e-01,-4.998773e-01,-1.629485e-15,-1.782957e-01,-5.000000e-01,-7.071068e-01,1.579614e-14,-4.998773e-01,-1.782957e-01,-5.148384e-15
180.1,560.0,-5.000000e-01,-3.705179e-15,7.071068e-01,-4.998773e-01,4.930381e-15,1.783025e-01,-5.000000e-01,7.071068e-01,7.028033e-15,-4.998773e-01,1.783025e-01,-1.144791e-15,-5.000000e-01,2.253139e-15,-7.071068e-01,-4.998773e-01,-5.207835e-15,-1.783025e-01,-5.000000e-01,-7.071068e-01,-1.753454e-15,-4.998773e-01,-1.783025e-01,1.194343e-15
180.1,585.0,-5.000000e-01,-3.156419e-16,7.071068e-01,-4.998773e-01,-4.529773e-15,1.783094e-01,-5.000000e-01,7.071068e-01,-1.270144e-14,-4.998773e-01,1.783094e-01,-1.234605e-16,-5.000000e-01,1.825283e-16,-7.071068e-01,-4.998773e-01,5.098709e-15,-1.783094e-01,-5.000000e-01,-7.071068e-01,-3.831667e-15,-4.998773e-01,-1.783094e-01,-2.502715e-16
180.1,610.0,-5.000000e-01,-6.400351e-14,7.071068e-01,-4.998773e-01,-4.938062e-14,1.783162e-01,-5.000000e-01,7.071068e-01,1.608620e-13,-4.998773e-01,1.783162e-01,1.584914e-14,-5.000000e-01,5.791336e-14,-7.071068e-01,-4.998773e-01,5.451197e-14,-1.783162e-01,-5.000000e-01,-7.071068e-01,-1.650741e-13,-4.998773e-01,-1.783162e-01,-1.038272e-14
180.1,635.0,-5.000000e-01,-8.383310e-15,7.071068e-01,-4.998773e-01,8.720479e-17,1.783231e-01,-5.000000e-01,7.071068e-01,1.721713e-14,-4.998773e-01,1.783231e-01,4.811938e-15,-5.000000e-01,6.837078e-15,-7.071068e-01,-4.998773e-01,2.043553e-16,-1.783231e-01,-5.000000e-01,-7.071068e-01,1.501428e-14,-4.998773e-01,-1.783231e-01,-3.906659e-15
180.1,660.0,-5.000000e-01,2.295430e-15,7.071068e-01,-4.998773e-01,-2.240346e-15,1.783300e-01,-5.000000e-01,7.071068e-01,2.234595e-14,-4.998773e-01,1.783300e-01,1.004594e-15,-5.000000e-01,-1.451689e-15,-7.071068e-01,-4.998773e-01,2.547709e-15,-1.783300e-01,-5.000000e-01,-7.071068e-01,-2.057634e-14,-4.998773e-01,-1.783300e-01,-1.805365e-15
180.1,685.0,-5.000000e-01,-4.367071e-16,7.071068e-01,-4.998773e-01,-8.080033e-15,1.783370e-01,-5.000000e-01,7.071068e-01,2.826489e-14,-4.998773e-01,1.783370e-01,4.210514e-15,-5.000000e-01,-9.475942e-17,-7.071068e-01,-4.998773e-01,8.156035e-15,-1.783370e-01,-5.000000e-01,-7.071068e-01,1.565526e-14,-4.998773e-01,-1.783370e-01,-3.223380e-15
180.1,710.0,-5.000000e-01,1.226175e-14,7.071068e-01,-4.998773e-01,1.271475e-15,1.783440e-01,-5.000000e-01,7.071068e-01,7.512065e-15,-4.998773e-01,1.783440e-01,-3.966854e-15,-5.000000e-01,-1.129654e-14,-7.071068e-01,-4.998773e-01,-3.509373e-15,-1.783440e-01,-5.000000e-01,-7.071068e-01,6.635262e-16,-4.998773e-01,-1.783440e-01,2.489835e-15
180.1,735.0,-5.000000e-01,-5.421581e-16,7.071068e-01,-4.998773e-01,-4.114048e-15,1.783510e-01,-5.000000e-01,7.071068e-01,9.892633e-15,-4.998773e-01,1.783510e-01,-3.075991e-15,-5.000000e-01,1.572597e-16,-7.071068e-01,-4.998773e-01,3.838742e-15,-1.783510e-01,-5.000000e-01,-7.071068e-01,-2.366695e-14,-4.998773e-01,-1.783510e-01,3.580005e-15
180.1,760.0,-5.000000e-01,1.798421e-15,7.071068e-01,-4.998773e-01,1.341172e-14,1.783581e-01,-5.000000e-01,7.071068e-01,1.244549e-14,-4.998773e-01,1.783581e-01,-4.547703e-15,-5.000000e-01,-3.432066e-15,-7.071068e-01,-4.998773e-01,-1.330966e-14,-1.783581e-01,-5.000000e-01,-7.071068e-01,6.892885e-15,-4.998773e-01,-1.783581e-01,5.366492e-15
180.1,785.0,-5.000000e-01,9.367136e-15,7.071068e-01,-4.998773e-01,4.721857e-15,1.783651e-01,-5.000000e-01,7.071068e-01,-4.745488e-15,-4.998773e-01,1.783651e-01,-5.142540e-16,-5.000000e-01,-8.291828e-15,-7.071068e-01,-4.998773e-01,-4.572818e-15,-1.783651e-01,-5.000000e-01,-7.071068e-01,2.104418e-14,-4.998773e-01,-1.783651e-01,1.294667e-15
180.1,810.0,-5.000000e-01,-1.732345e-15,7.071068e-01,-4.998773e-01,3.918963e-15,1.783722e-01,-5.000000e-01,7.071068e-01,2.038196e-15,-4.998773e-01,1.783722e-01,-5.947155e-15,-5.000000e-01,-6.070972e-16,-7.071068e-01,-4.998773e-01,-4.268641e-15,-1.783722e-01,-5.000000e-01,-7.071068e-01,2.782054e-15,-4.998773e-01,-1.783722e-01,5.952384e-15
180.1,835.0,-5.000000e-01,5.433114e-15,7.071068e-01,-4.998773e-01,-4.113263e-15,1.783794e-01,-5.000000e-01,7.071068e-01,9.115392e-15,-4.998773e-01,1.783794e-01,4.241617e-16,-5.000000e-01,-5.942370e-15,-7.071068e-01,-4.998773e-01,3.991987e-15,-1.783794e-01,-5.000000e-01,-7.071068e-01,-2.584114e-15,-4.998773e-01,-1.783794e-01,-1.048732e-15
180.1,860.0,-5.000000e-01,-1.741564e-14,7.071068e-01,-4.998773e-01,2.390842e-15,1.783866e-01,-5.000000e-01,7.071068e-01,7.033860e-15,-4.998773e-01,1.783866e-01,8.085915e-15,-5.000000e-01,1.589782e-14,-7.071068e-01,-4.998773e-01,-5.057471e-15,-1.783866e-01,-5.000000e-01,-7.071068e-01,3.062348e-14,-4.998773e-01,-1.783866e-01,-2.760068e-15
180.1,885.0,-5.000000e-01,-1.282554e-15,7.071068e-01,-4.998773e-01,-5.857398e-15,1.783938e-01,-5.000000e-01,7.071068e-01,-2.971131e-14,-4.998773e-01,1.783938e-01,-4.540603e-15,-5.000000e-01,1.705503e-15,-7.071068e-01,-4.998773e-01,6.042023e-15,-1.783938e-01,-5.000000e-01,-7.071068e-01,5.501397e-14,-4.998773e-01,-1.783938e-01,5.133242e-15
182.6,10.0,-5.000000e-01,3.213681e-14,7.071068e-01,-4.998782e-01,-1.683524e-15,1.799195e-01,-5.000000e-01,7.071068e-01,1.739944e-14,-4.998782e-01,1.799195e-01,4.329064e-15,-5.000000e-01,-2.366288e-14,-7.071068e-01,-4.998782e-01,1.556023e-15,-1.799195e-01,-5.000000e-01,-7.071068e-01,-7.616361e-15,-4.998782e-01,-1.799195e-01,1.740671e-14
182.6,35.0,-5.000000e-01,-1.105259e-13,7.071068e-01,-4.998782e-01,-1.843860e-14,1.799253e-01,-5.000000e-01,7.071068e-01,-3.774209e-14,-4.998782e-01,1.799253e-01,-6.098175e-15,-5.000000e-01,8.182785e-14,-7.071068e-01,-4.998782e-01,1.875620e-14,-1.799253e-01,-5.000000e-01,-7.071068e-01,3.279824e-14,-4.998782e-01,-1.799253e-01,-3.509605e-15
182.6,60.0,-5.000000e-01,1.095238e-14,7.071068e-01,-4.998782e-01,-6.553789e-15,1.799310e-01,-5.000000e-01,7.071068e-01,8.107711e-15,-4.998782e-01,1.799310e-01,-5.691631e-16,-5.000000e-01,-4.004872e-15,-7.071068e-01,-4.998782e-01,3.602064e-15,-1.799310e-01,-5.000000e-01,-7.071068e-01,8.983456e-15,-4.998782e-01,-1.799310e-01,-1.750542e-15
182.6,85.0,-5.000000e-01,-3.148973e-15,7.071068e-01,-4.998782e-01,-6.187737e-16,1.799369e-01,-5.000000e-01,7.071068e-01,-2.212185e-15,-4.998782e-01,1.799369e-01,8.259922e-16,-5.000000e-01,5.301930e-16,-7.071068e-01,-4.998782e-01,4.665733e-15,-1.799369e-01,-5.000000e-01,-7.071068e-01,-6.244072e-15,-4.998782e-01,-1.799369e-01,2.347531e-15
182.6,110.0,-5.000000e-01,-1.656795e-14,7.071068e-01,-4.998782e-01,4.777889e-15,1.799427e-01,-5.000000e-01,7.071068e-01,-1.307704e-15,-4.998782e-01,1.799427e-01,4.803958e-15,-5.000000e-01,1.505688e-14,-7.071068e-01,-4.998782e-01,-4.603631e-15,-1.799427e-01,-5.000000e-01,-7.071068e-01,-8.164311e-15,-4.998782e-01,-1.799427e-01,-4.833741e-15
182.6,135.0,-5.000000e-01,-2.880914e-14,7.071068e-01,-4.998782e-01,2.683543e-15,1.799486e-01,-5.000000e-01,7.071068e-01,-1.335770e-14,-4.998782e-01,1.799486e-01,2.315347e-15,-5.000000e-01,3.309166e-14,-7.071068e-01,-4.998782e-01,-2.450082e-15,-1.799486e-01,-5.000000e-01,-7.071068e-01,1.500658e-15,-4.998782e-01,-1.799486e-01,-2.844230e-15
182.6,160.0,-5.000000e-01,3.145204e-14,7.071068e-01,-4.998782e-01,-8.930576e-16,1.799544e-01,-5.000000e-01,7.071068e-01,1.283403e-14,-4.998782e-01,1.799544e-01,-9.935109e-15,-5.000000e-01,-3.972889e-15,-7.071068e-01,-4.998782e-01,-1.890321e-15,-1.799544e-01,-5.000000e-01,-7.071068e-01,-9.933065e-15,-4.998782e-01,-1.799544e-01,-7.824590e-15
182.6,185.0,-5.000000e-01,1.984813e-15,7.071068e-01,-4.998782e-01,3.018280e-15,1.799604e-01,-5.000000e-01,7.071068e-01,1.759910e-14,-4.998782e-01,1.799604e-01,-1.340268e-15,-5.000000e-01,-2.882551e-15,-7.071068e-01,-4.998782e-01,-3.482587e-15,-1.799604e-01,-5.000000e-01,-7.071068e-01,-5.149162e-16,-4.998782e-01,-1.799604e-01,1.281787e-15
182.6,210.0,-5.000000e-01,-6.292989e-15,7.071068e-01,-4.998782e-01,-7.469496e-15,1.799663e-01,-5.000000e-01,7.071068e-01,2.069463e-14,-4.998782e-01,1.799663e-01,6.170618e-15,-5.000000e-01,3.834473e-15,-7.071068e-01,-4.998782e-01,7.563066e-15,-1.799663e-01,-5.000000e-01,-7.071068e-01,-1.754621e-14,-4.998782e-01,-1.799663e-01,-5.821904e-15
182.6,235.0,-5.000000e-01,9.692595e-15,7.071068e-01,-4.998782e-01,-5.356498e-15,1.799723e-01,-5.000000e-01,7.071068e-01,1.216137e-15,-4.998782e-01,1.799723e-01,2.369399e-16,-5.000000e-01,-9.457928e-15,-7.071068e-01,-4.998782e-01,5.399223e-15,-1.799723e-01,-5.000000e-01,-7.071068e-01,-3.177041e-14,-4.998782e-01,-1.799723e-01,-3.822180e-16
182.6,260.0,-5.000000e-01,-7.873021e-15,7.071068e-01,-4.998782e-01,-9.213139e-15,1.799783e-01,-5.000000e-01,7.071068e-01,-3.388870e-14,-4.998782e-01,1.799783e-01,9.256912e-16,-5.000000e-01,9.358797e-15,-7.071068e-01,-4.998782e-01,9.200263e-15,-1.799783e-01,-5.000000e-01,-7.071068e-01,3.033631e-14,-4.998782e-01,-1.799783e-01,-1.178570e-15
182.6,285.0,-5.000000e-01,-4.690551e-14,7.071068e-01,-4.998782e-01,1.052500e-14,1.799843e-01,-5.000000e-01,7.071068e-01,3.527566e-14,-4.998782e-01,1.799843e-01,4.588934e-15,-5.000000e-01,-7.637344e-15,-7.071068e-01,-4.998782e-01,-1.056462e-14,-1.799843e-01,-5.000000e-01,-7.071068e-01,8.640766e-15,-4.998782e-01,-1.799843e-01,-3.337164e-15
182.6,310.0,-5.000000e-01,4.977183e-15,7.071068e-01,-4.998782e-01,-8.243554e-16,1.799904e-01,-5.000000e-01,7.071068e-01,-1.352165e-14,-4.998782e-01,1.799904e-01,-6.477775e-15,-5.000000e-01,-4.468153e-15,-7.071068e-01,-4.998782e-01,-1.880509e-15,-1.799904e-01,-5.000000e-01,-7.071068e-01,7.642244e-16,-4.998782e-01,-1.799904e-01,-2.638914e-16
182.6,335.0,-5.000000e-01,-2.986230e-16,7.071068e-01,-4.998782e-01,2.197698e-15,1.799964e-01,-5.000000e-01,7.071068e-01,-9.796809e-15,-4.998782e-01,1.799964e-01,-2.136120e-16,-5.000000e-01,2.083129e-15,-7.071068e-01,-4.998782e-01,-2.252590e-15,-1.799964e-01,-5.000000e-01,-7.071068e-01,-4.844576e-15,-4.998782e-01,-1.799964e-01,-3.751607e-16
182.6,360.0,-5.000000e-01,1.591444e-14,7.071068e-01,-4.998782e-01,-7.491946e-15,1.800026e-01,-5.000000e-01,7.071068e-01,-2.263692e-14,-4.998782e-01,1.800026e-01,-2.635763e-15,-5.000000e-01,-1.873451e-14,-7.071068e-01,-4.998782e-01,7.450254e-15,-1.800026e-01,-5.000000e-01,-7.071068e-01,-7.006666e-15,-4.998782e-01,-1.800026e-01,2.275864e-15
182.6,385.0,-5.000000e-01,-2.997033e-14,7.071068e-01,-4.998782e-01,8.977693e-17,1.800087e-01,-5.000000e-01,7.071068e-01,-2.345174e-14,-4.998782e-01,1.800087e-01,1.750099e-16,-5.000000e-01,1.227775e-14,-7.071068e-01,-4.998782e-01,8.664354e-16,-1.800087e-01,-5.000000e-01,-7.071068e-01,2.731680e-14,-4.998782e-01,-1.800087e-01,3.865714e-15
182.6,410.0,-5.000000e-01,-2.593493e-14,7.071068e-01,-4.998782e-01,1.312695e-15,1.800149e-01,-5.000000e-01,7.071068e-01,-3.847311e-14,-4.998782e-01,1.800149e-01,-1.111840e-14,-5.000000e-01,3.047354e-14,-7.071068e-01,-4.998782e-01,-1.611714e-15,-1.800149e-01,-5.000000e-01,-7.071068e-01,4.618543e-14,-4.998782e-01,-1.800149e-01,-5.988292e-15
182.6,435.0,-5.000000e-01,3.267781e-14,7.071068e-01,-4.998782e-01,7.512022e-15,1.800211e-01,-5.000000e-01,7.071068e-01,-2.558578e-14,-4.998782e-01,1.800211e-01,-6.116892e-15,-5.000000e-01,-2.954948e-14,-7.071068e-01,-4.998782e-01,-7.093507e-15,-1.800211e-01,-5.000000e-01,-7.071068e-01,2.934534e-14,-4.998782e-01,-1.800211e-01,6.565835e-15
182.6,460.0,-5.000000e-01,1.912184e-14,7.071068e-01,-4.998782e-01,-3.310119e-15,1.800273e-01,-5.000000e-01,7.071068e-01,2.969159e-14,-4.998782e-01,1.800273e-01,-3.472013e-15,-5.000000e-01,-1.918712e-14,-7.071068e-01,-4.998782e-01,3.263948e-15,-1.800273e-01,-5.000000e-01,-7.071068e-01,6.758161e-15,-4.998782e-01,-1.800273e-01,3.219620e-15
182.6,485.0,-5.000000e-01,8.378346e-15,7.071068e-01,-4.998782e-01,1.397752e-14,1.800336e-01,-5.000000e-01,7.071068e-01,-3.106419e-14,-4.998782e-01,1.800336e-01,-1.917327e-15,-5.000000e-01,-8.747514e-15,-7.071068e-01,-4.998782e-01,-1.455252e-14,-1.800336e-01,-5.000000e-01,-7.071068e-01,1.512745e-14,-4.998782e-01,-1.800336e-01,-7.119167e-16
182.6,510.0,-5.000000e-01,1.746967e-14,7.071068e-01,-4.998782e-01,5.404096e-15,1.800398e-01,-5.000000e-01,7.071068e-01,-1.383281e-14,-4.998782e-01,1.800398e-01,-2.079097e-15,-5.000000e-01,-2.454013e-14,-7.071068e-01,-4.998782e-01,-5.915408e-15,-1.800398e-01,-5.000000e-01,-7.071068e-01,4.402347e-14,-4.998782e-01,-1.800398e-01,2.137753e-15
182.6,535.0,-5.000000e-01,1.630207e-14,7.071068e-01,-4.998782e-01,2.043002e-15,1.800461e-01,-5.000000e-01,7.071068e-01,-7.704797e-15,-4.998782e-01,1.800461e-01,-4.774877e-15,-5.000000e-01,-1.603390e-14,-7.071068e-01,-4.998782e-01,-3.970174e-15,-1.800461e-01,-5.000000e-01,-7.071068e-01,-1.838305e-14,-4.998782e-01,-1.800461e-01,2.831561e-15
182.6,560.0,-5.000000e-01,3.235587e-16,7.071068e-01,-4.998782e-01,2.341135e-15,1.800525e-01,-5.000000e-01,7.071068e-01,6.144856e-15,-4.998782e-01,1.800525e-01,7.169057e-16,-5.000000e-01,-1.928135e-15,-7.071068e-01,-4.998782e-01,-2.240483e-15,-1.800525e-01,-5.000000e-01,-7.071068e-01,9.097411e-15,-4.998782e-01,-1.800525e-01,-6.965585e-16
182.6,585.0,-5.000000e-01,1.332939e-14,7.071068e-01,-4.998782e-01,-7.500403e-15,1.800589e-01,-5.000000e-01,7.071068e-01,-6.846253e-15,-4.998782e-01,1.800589e-01,-8.619488e-16,-5.000000e-01,-1.369150e-14,-7.071068e-01,-4.998782e-01,7.674688e-15,-1.800589e-01,-5.000000e-01,-7.071068e-01,-1.294632e-14,-4.998782e-01,-1.800589e-01,3.461637e-16
182.6,610.0,-5.000000e-01,1.020503e-14,7.071068e-01,-4.998782e-01,3.891674e-15,1.800653e-01,-5.000000e-01,7.071068e-01,4.012554e-14,-4.998782e-01,1.800653e-01,7.258490e-15,-5.000000e-01,-6.082861e-15,-7.071068e-01,-4.998782e-01,-4.628110e-15,-1.800653e-01,-5.000000e-01,-7.071068e-01,-9.108366e-15,-4.998782e-01,-1.800653e-01,-6.370481e-15
182.6,635.0,-5.000000e-01,-1.124895e-14,7.071068e-01,-4.998782e-01,-1.500572e-16,1.800717e-01,-5.000000e-01,7.071068e-01,2.485565e-15,-4.998782e-01,1.800717e-01,1.413193e-15,-5.000000e-01,7.666812e-15,-7.071068e-01,-4.998782e-01,-4.335171e-16,-1.800717e-01,-5.000000e-01,-7.071068e-01,-1.059067e-14,-4.998782e-01,-1.800717e-01,8.920173e-16
182.6,660.0,-5.000000e-01,3.886937e-15,7.071068e-01,-4.998782e-01,7.088049e-15,1.800781e-01,-5.000000e-01,7.071068e-01,-3.029663e-14,-4.998782e-01,1.800781e-01,-3.576008e-16,-5.000000e-01,-4.876844e-15,-7.071068e-01,-4.998782e-01,-8.037583e-15,-1.800781e-01,-5.000000e-01,-7.071068e-01,-1.450876e-14,-4.998782e-01,-1.800781e-01,1.480136e-15
182.6,685.0,-5.000000e-01,-6.324248e-15,7.071068e-01,-4.998782e-01,-3.020885e-15,1.800846e-01,-5.000000e-01,7.071068e-01,1.256968e-14,-4.998782e-01,1.800846e-01,1.349867e-15,-5.000000e-01,5.898887e-15,-7.071068e-01,-4.998782e-01,2.803894e-15,-1.800846e-01,-5.000000e-01,-7.071068e-01,-6.026962e-15,-4.998782e-01,-1.800846e-01,-1.592615e-15
182.6,710.0,-5.000000e-01,-8.947728e-16,7.071068e-01,-4.998782e-01,7.563047e-15,1.800912e-01,-5.000000e-01,7.071068e-01,-5.484323e-15,-4.998782e-01,1.800912e-01,1.579763e-14,-5.000000e-01,2.537985e-15,-7.071068e-01,-4.998782e-01,-7.461247e-15,-1.800912e-01,-5.000000e-01,-7.071068e-01,-1.389816e-14,-4.998782e-01,-1.800912e-01,-1.610030e-14
182.6,735.0,-5.000000e-01,2.972755e-14,7.071068e-01,-4.998782e-01,-3.385190e-15,1.800977e-01,-5.000000e-01,7.071068e-01,-1.784715e-14,-4.998782e-01,1.800977e-01,-1.528231e-15,-5.000000e-01,-3.167858e-14,-7.071068e-01,-4.998782e-01,3.370776e-15,-1.800977e-01,-5.000000e-01,-7.071068e-01,-1.553125e-14,-4.998782e-01,-1.800977e-01,5.755508e-16
182.6,760.0,-5.000000e-01,4.536128e-15,7.071068e-01,-4.998782e-01,-2.198306e-15,1.801043e-01,-5.000000e-01,7.071068e-01,3.734402e-15,-4.998782e-01,1.801043e-01,-1.944430e-15,-5.000000e-01,-4.611140e-15,-7.071068e-01,-4.998782e-01,2.510307e-15,-1.801043e-01,-5.000000e-01,-7.071068e-01,1.031406e-15,-4.998782e-01,-1.801043e-01,2.078178e-15
182.6,785.0,-5.000000e-01,-3.250365e-15,7.071068e-01,-4.998782e-01,-9.027573e-15,1.801109e-01,-5.000000e-01,7.071068e-01,1.372880e-14,-4.998782e-01,1.801109e-01,7.379841e-16,-5.000000e-01,3.361356e-15,-7.071068e-01,-4.998782e-01,9.345065e-15,-1.801109e-01,-5.000000e-01,-7.071068e-01,-9.561128e-15,-4.998782e-01,-1.801109e-01,8.286097e-17
182.6,810.0,-5.000000e-01,3.043424e-16,7.071068e-01,-4.998782e-01,8.430715e-15,1.801175e-01,-5.000000e-01,7.071068e-01,9.840588e-15,-4.998782e-01,1.801175e-01,-8.583855e-16,-5.000000e-01,-9.681582e-16,-7.071068e-01,-4.998782e-01,-8.514808e-15,-1.801175e-01,-5.000000e-01,-7.071068e-01,2.160813e-14,-4.998782e-01,-1.801175e-01,1.309224e-15
182.6,835.0,-5.000000e-01,1.529987e-14,7.071068e-01,-4.998782e-01,1.256326e-14,1.801242e-01,-5.000000e-01,7.071068e-01,-4.236557e-14,-4.998782e-01,1.801242e-01,-3.791132e-15,-5.000000e-01,-1.779736e-14,-7.071068e-01,-4.998782e-01,-1.229780e-14,-1.801242e-01,-5.000000e-01,-7.071068e-01,3.848007e-14,-4.998782e-01,-1.801242e-01,2.939435e-15
182.6,860.0,-5.000000e-01,4.575497e-15,7.071068e-01,-4.998782e-01,-8.291405e-16,1.801309e-01,-5.000000e-01,7.071068e-01,1.358027e-15,-4.998782e-01,1.801309e-01,3.177618e-15,-5.000000e-01,8.913713e-15,-7.071068e-01,-4.998782e-01,8.304861e-16,-1.801309e-01,-5.000000e-01,-7.071068e-01,-1.386319e-15,-4.998782e-01,-1.801309e-01,-3.094483e-15
182.6,885.0,-5.000000e-01,-5.601064e-16,7.071068e-01,-4.998782e-01,3.298351e-15,1.801376e-01,-5.000000e-01,7.071068e-01,-6.657169e-15,-4.998782e-01,1.801376e-01,-4.042968e-17,-5.000000e-01,1.268996e-15,-7.071068e-01,-4.998782e-01,-2.993651e-15,-1.801376e-01,-5.000000e-01,-7.071068e-01,7.921607e-15,-4.998782e-01,-1.801376e-01,-3.832893e-16
185.1,10.0,-5.000000e-01,-1.370627e-14,7.071068e-01,-4.998791e-01,9.034366e-15,1.816622e-01,-5.000000e-01,7.071068e-01,5.002398e-14,-4.998791e-01,1.816622e-01,-6.093025e-14,-5.000000e-01,1.049047e-14,-7.071068e-01,-4.998791e-01,-9.075425e-15,-1.816622e-01,-5.000000e-01,-7.071068e-01,-2.611721e-14,-4.998791e-01,-1.816622e-01,6.199783e-14
185.1,35.0,-5.000000e-01,-1.372161e-14,7.071068e-01,-4.998791e-01,-6.471766e-15,1.816675e-01,-5.000000e-01,7.071068e-01,7.279715e-15,-4.998791e-01,1.816675e-01,5.041901e-15,-5.000000e-01,1.466867e-14,-7.071068e-01,-4.998791e-01,6.024897e-15,-1.816675e-01,-5.000000e-01,-7.071068e-01,-1.908374e-14,-4.998791e-01,-1.816675e-01,-5.707740e-15
185.1,60.0,-5.000000e-01,3.931609e-14,7.071068e-01,-4.998791e-01,-9.766156e-16,1.816729e-01,-5.000000e-01,7.071068e-01,6.134892e-15,-4.998791e-01,1.816729e-01,4.958089e-15,-5.000000e-01,-4.020682e-14,-7.071068e-01,-4.998791e-01,7.484809e-16,-1.816729e-01,-5.000000e-01,-7.071068e-01,-3.103963e-15,-4.998791e-01,-1.816729e-01,-4.944211e-15
185.1,85.0,-5.000000e-01,2.016137e-14,7.071068e-01,-4.998791e-01,-1.151961e-14,1.816782e-01,-5.000000e-01,7.071068e-01,2.522023e-15,-4.998791e-01,1.816782e-01,-7.639702e-15,-5.000000e-01,-1.928168e-14,-7.071068e-01,-4.998791e-01,1.141458e-14,-1.816782e-01,-5.000000e-01,-7.071068e-01,2.428137e-14,-4.998791e-01,-1.816782e-01,8.316002e-15
